Codigo_new,Comentarios_ES,category_id,length_split,length_letters,CleanComment
PERSONAL,pero personal,6,2,13,personal
PERSONAL,pero personal,6,2,13,personal
PERSONAL,pero personal,6,2,13,personal
PERSONAL,Que el estado pague mejor al personal sanitario y los provee de mas mitjans,6,14,75,pag mejor personal sanitari prov mas mitjans
PERSONAL,coordinacion,6,1,12,coordinacion
PERSONAL,maspersonal,6,1,11,maspersonal
PERSONAL,Poner pero administrativas,6,3,26,pon administr
PERSONAL,informcion mas concreta y dar algún informe de la visita,6,10,56,informcion mas concret dar algun inform visit
PERSONAL,en todo meter mas personal Cono,6,6,31,met mas personal con
PERSONAL,"velocidad en atención, terrible",6,4,31,veloc atencion terribl
PERSONAL,en que el medico sea mas amable o cordial,6,9,41,medic mas amabl cordial
PERSONAL,buena atencion al paciente y trato amable,6,7,41,buen atencion pacient trat amabl
PERSONAL,se muy buena la atención y los medicos / as,6,10,43,buen atencion medic as
PERSONAL,"un Servicio de 10, fenomenal !!!!",6,6,33,servici    fenomenal
PERSONAL,la chica de informacion muy desagradable,6,6,40,chic informacion desagrad
PERSONAL,gracias por la atencion prestada,6,5,32,graci atencion prest
PERSONAL,pero medicos para ser mas rapido atendidos,6,7,42,medic ser mas rap atend
PERSONAL,me Gutsa como trata alo paciente,6,6,32,guts trat alo pacient
PERSONAL,tener un solo otorrino como poco,6,6,32,ten sol otorrin
PERSONAL,mas información sobre lenfermetat,6,4,33,mas inform lenfermetat
PERSONAL,atencion en las tablas de la barra,6,7,34,atencion tabl barr
PERSONAL,pero personal medico,6,3,20,personal medic
PERSONAL,servicio de urgencias,6,3,21,servici urgenci
PERSONAL,calidad asistencial,6,2,19,calid asistencial
PERSONAL,trato humano. soys irrespetuosos,6,4,32,trat human soys irrespetu
PERSONAL,atencion enfermeria,6,2,19,atencion enfermeri
PERSONAL,amabilidad enfermera,6,2,20,amabil enfermer
PERSONAL,en la actitud y en la amabilidad,6,7,32,actitud amabil
PERSONAL,la pedantería de la recepcionista,6,5,33,pedant recepcion
PERSONAL,Explicaciones médicas. pronóstico,6,3,33,explic medic pronost
PERSONAL,pero recursos humanos,6,3,21,recurs human
PERSONAL,en las explikaciones,6,3,20,explik
PERSONAL,ser mas competentes,6,3,19,ser mas competent
PERSONAL,Mejorar el servicio de la persona Atessa,6,7,40,mejor servici person atess
PERSONAL,me encanto el Servicio de las enfermeras,6,7,40,encant servici enfermer
PERSONAL,enfermera maleducada,6,2,20,enfermer maleduc
PERSONAL,pero personal que nunca hay habitaciones,6,6,40,personal nunc habit
PERSONAL,Mejora la recepción,6,3,19,mejor recepcion
PERSONAL,por favor NECESITAN pero personal,6,5,33,favor necesit personal
PERSONAL,atención al paciente,6,3,20,atencion pacient
PERSONAL,al ser amables mucho,6,4,20,ser amabl
PERSONAL,amabilidad y Respeto,6,3,20,amabil respet
PERSONAL,material sanitario atenciónmedica,6,3,33,material sanitari atencionmed
PERSONAL,mejores explicaciones de los médicos,6,5,36,mejor explic medic
PERSONAL,pero profesionales en todos los servicios,6,6,41,profesional servici
PERSONAL,gente muy profesional y simpatica,6,5,33,gent profesional simpat
PERSONAL,el vigilante de seguridad huele a alcohol,6,7,41,vigil segur oler alcohol
PERSONAL,Mejor Servicio de ambulanciascen almeria,6,5,40,mejor servici ambulanciasc almeri
PERSONAL,empatía y tiempo de resolución de problemas,6,7,43,empat tiemp resolu problem
PERSONAL,la vigilancia en los Centros hospitalarios!,6,6,43,vigil centr hospitalari
PERSONAL,cambiar a la dermatología,6,4,25,cambi dermatolog
PERSONAL,básicamente que alguien nos atienda,6,5,35,basic algui atend
PERSONAL,que tratéis mas bien los pacientes,6,6,34,trat mas bien pacient
PERSONAL,pero personal medico y enfermero,6,5,32,personal medic enfermer
PERSONAL,to se necesita mas personal,6,5,27,to necesit mas personal
PERSONAL,error al elegir opción. personal muy amable,6,7,43,error eleg opcion personal amabl
PERSONAL,pero sipaticos pero los paciente,6,5,32,sipat pacient
PERSONAL,MASFIT facultativos,6,2,19,masfit facult
PERSONAL,la Administración muy deficiente,6,4,32,administr deficient
PERSONAL,en nada suelos mui amables,6,5,26,suel mui amabl
PERSONAL,En la ecsplicacion,6,3,18,ecsplicacion
PERSONAL,busca secretario?,6,2,17,busc secretari
PERSONAL,el personal de recepcion,6,4,24,personal recepcion
PERSONAL,ser mas simpaticos,6,3,18,ser mas simpat
PERSONAL,comunicar mejor el post-operatorio,6,4,34,comunic mejor post operatori
PERSONAL,pero personal sanitario. medicos. efereras,6,5,42,personal sanitari medic eferer
PERSONAL,el personal administrativo es lento y apático.,6,7,46,personal administr lent apat
PERSONAL,se necesita mas personal,6,4,24,necesit mas personal
PERSONAL,en que cada personal sepa acero super funcion,6,8,45,cad personal sab acer sup funcion
PERSONAL,como mas información de las enfermedades mejor,6,7,46,mas inform enfermed mejor
PERSONAL,falta personal de Todas las especialidades,6,6,42,falt personal especial
PERSONAL,muchas gracias por la amabilidad y empatía,6,7,42,graci amabil empat
PERSONAL,aumento de personal,6,3,19,aument personal
PERSONAL,en Servicio y trato,6,4,19,servici trat
PERSONAL,atencion al cliente,6,3,19,atencion client
PERSONAL,poco personal para atender,6,4,26,personal atend
PERSONAL,muy buen servei👏👏👏👏,6,3,19,buen servei
PERSONAL,he tenído buena atencion,6,4,24,tenid buen atencion
PERSONAL,"pero personal, masificado",6,3,25,personal masific
PERSONAL,pero gente al entrar,6,4,20,gent entrar
PERSONAL,atencion al publico,6,3,19,atencion public
PERSONAL,la dentista se muele amable.😃😎,6,5,30,dentist mol amabl
PERSONAL,Más atención psicológica.,6,3,25,atencion psicolog
PERSONAL,¡Era muy simpatico!,6,3,19,  simpat
PERSONAL,pero personal medico,6,3,20,personal medic
PERSONAL,graciaas por la atención recibida,6,5,33,graci atencion recib
PERSONAL,mayor resolucion problemas gravas,6,4,33,mayor resolucion problem grav
PERSONAL,pero personal y mejor atención. EMPATÍA,6,6,39,personal mejor atencion empat
PERSONAL,en atenciones. consuktq,6,3,23,atencion consuktq
PERSONAL,muy eficaces y amables,6,4,22,eficaz amabl
PERSONAL,pero personal por favor,6,4,23,personal favor
PERSONAL,deberian atender mejor,6,3,22,deberi atend mejor
PERSONAL,mal trato alos usuarios,6,4,23,mal trat alos usuari
PERSONAL,pero trato humano miedo partedel medico,6,6,39,trat human mied partedel medic
PERSONAL,al ser mas amables con los pacientes,6,7,36,ser mas amabl pacient
PERSONAL,Servicio Urgêcia fatal,6,3,22,servici urgeci fatal
PERSONAL,la atención a medicina general fatal,6,6,36,atencion medicin general fatal
PERSONAL,estoy contenta con el trato recibido,6,6,36,content trat recib
PERSONAL,persona de recepción algo antipática,6,5,36,person recepcion antipat
PERSONAL,pero alegría al telefono,6,4,24,alegr telefon
PERSONAL,Mucha falta de atención,6,4,23,falt atencion
PERSONAL,Algunas veces incomodo,6,3,22,vez incomod
PERSONAL,dones tener mas personal,6,4,24,don ten mas personal
PERSONAL,en hablar en castellano,6,4,23,habl castellan
PERSONAL,mes personal de metgets y infermeras,6,6,36,mes personal metgets infermer
PERSONAL,cambiar de ortodoncista,6,3,23,cambi ortodonc
PERSONAL,mes médicos y pediatras,6,4,23,mes medic pediatr
PERSONAL,El servell se ofrece,6,4,20,servell ofrec
PERSONAL,pero personal. creo que justos,6,5,30,personal cre just
PERSONAL,trato mravilloo de todo el personal,6,6,35,trat mravillo personal
PERSONAL,se caos y lentos al servir y cobrar,6,8,35,caos lent serv cobr
PERSONAL,Que sean mas mayos algunos doctores,6,6,35,mas may doctor
PERSONAL,"faltan mitjans, personal excepcional",6,4,36,falt mitjans personal excepcional
PERSONAL,tener medicos con mas experimentos,6,5,34,ten medic mas experiment
PERSONAL,Mejora la resolución de problemas,6,5,33,mejor resolu problem
PERSONAL,pero persolal de sanidad,6,4,24,persolal sanid
PERSONAL,se necesita personal y mashumanldad,6,5,35,necesit personal mashumanld
PERSONAL,amabilidad de elbpersonal sanitario,6,4,35,amabil elbpersonal sanitari
PERSONAL,mas informacion miedo paete de INFOTEN,6,6,38,mas informacion mied paet infot
PERSONAL,ser más amables algunas secretarías,6,5,35,ser amabl secret
PERSONAL,aumentar el número de profesionales,6,5,35,aument numer profesional
PERSONAL,en nomperdre elsresutats los tacos,6,5,34,nomperdr elsresutats tac
PERSONAL,Faltan mitjans tecnicos,6,3,23,falt mitjans tecnic
PERSONAL,trato y recepcion 24/7,6,4,22,trat recepcion     
PERSONAL,rapuidez atencion profesionalidad,6,3,33,rapuidez atencion profesional
PERSONAL,pero atencion al cliente,6,4,24,atencion client
PERSONAL,cambiar de ortodoncista,6,3,23,cambi ortodonc
PERSONAL,amabilidad del personql,6,3,23,amabil personql
PERSONAL,lidia rosa y dr. Miquel son un encanto,6,8,38,lidi ros dr miquel encant
PERSONAL,Mas personal y una Más rápida atención,6,7,38,mas personal rap atencion
PERSONAL,tardar mnos en atender a los pacientes,6,7,38,tard mnos atend pacient
PERSONAL,la enfermeras y las auxiliares un 10,6,7,36,enfermer auxili   
PERSONAL,Mejora las camisetas,6,3,20,mejor camiset
PERSONAL,en todo y mas amables,6,5,21,mas amabl
PERSONAL,personal insuficiente,6,2,21,personal insuficient
PERSONAL,el personal que sea mas simpatico,6,6,33,personal mas simpat
PERSONAL,reforzado las guardias,6,3,22,reforz guardi
PERSONAL,recursos por oersonal,6,3,21,recurs oersonal
PERSONAL,mes atencion por parte del personal,6,6,35,mes atencion part personal
PERSONAL,pero atencion en el bar,6,5,23,atencion bar
PERSONAL,despiden el parellada,6,3,21,desped parell
PERSONAL,mejor simpatía por el personal en barra,6,7,39,mejor simpat personal barr
PERSONAL,en aumentar el número de especialidades,6,6,39,aument numer especial
PERSONAL,Las indicaciones para encontrar los servicios.,6,6,46,indic encontr servici
PERSONAL,son todos muy amables,6,4,21,amabl
PERSONAL,medicos poco profecinales empatia,6,4,33,medic profecinal empati
PERSONAL,que mejor la atención a sanidad,6,6,31,mejor atencion sanid
PERSONAL,escuchar lo que dice el paciente,6,6,32,escuch dec pacient
PERSONAL,en dar mas informcion de Los enfermos,6,7,37,dar mas informcion enferm
PERSONAL,falta personal para tanta gente q hay,6,7,37,falt personal gent q
PERSONAL,nada. personal de una gran amabilidad,6,6,37,nad personal gran amabil
PERSONAL,explicar lo que te hacen mejor 😃,6,7,32,explic hac mejor  
PERSONAL,escuchar atentamente al paciente,6,4,32,escuch atent pacient
PERSONAL,atencion personal de enfermería.,6,4,32,atencion personal enferm
PERSONAL,coordinacion ey trabajo en equipo,6,5,33,coordinacion ey trabaj equip
PERSONAL,al ser un poquito bastante mas buenas,6,7,37,ser poquit bastant mas buen
PERSONAL,en mas medicos y enfermeras los pasillos lienzos de camas,6,10,57,mas medic enfermer pasill lienz cam
PERSONAL,que urgencias funcione como el que se,6,7,37,urgenci funcion
PERSONAL,"Trato personal, algo de simpatía",6,5,32,trat personal simpat
PERSONAL,ser muy muy amables con los pacientes,6,7,37,ser amabl pacient
PERSONAL,teneis que mejor en traera mas gente,6,7,36,teneis mejor traer mas gent
PERSONAL,teneis que cambiar en traera mas gente,6,7,38,teneis cambi traer mas gent
PERSONAL,trato exquisito y medicos muy crcanos,6,6,37,trat exquisit medic crcan
PERSONAL,ser mas amables con los pacientes,6,6,33,ser mas amabl pacient
PERSONAL,ser muy amables con los pacientes,6,6,33,ser amabl pacient
PERSONAL,mas personal mas amables,6,4,24,mas personal mas amabl
PERSONAL,más personal médico,6,3,19,personal medic
PERSONAL,la calificación de los ecocardios,6,5,33,calif ecocardi
PERSONAL,agilizar LGO pero,6,3,17,agiliz lgo
PERSONAL,Dode están los medicos? pero don de trato con la gente,6,11,54,dod medic don trat gent
PERSONAL,tener Criterios comunes y explicación del Proceso,6,7,49,ten criteri comun explic proces
PERSONAL,en la explicación,6,3,17,explic
PERSONAL,en la amabilidad,6,3,16,amabil
PERSONAL,no hay recepción y no sabemos dónde ni cuándo tenemos que entrar.,6,12,65,recepcion sab dond cuand entrar
PERSONAL,no hay nada que mejor. el Servicio es perfecto.,6,9,47,mejor servici perfect
PERSONAL,más personal médico,6,3,19,personal medic
PERSONAL,acero mejor Servicio fin de semana es un desastre,6,9,49,acer mejor servici fin seman desastr
PERSONAL,en acero pero pruevas en el que el paciente entienda,6,10,52,acer pruev pacient entend
PERSONAL,cambiar de personal Porque va muy lenta la espera,6,9,49,cambi personal ir lent esper
PERSONAL,no me gustan los pediatras,6,5,26,gust pediatr
PERSONAL,en la atención primaria,6,4,23,atencion primari
PERSONAL,muy enfadado super enfadado,6,4,27,enfad sup enfad
PERSONAL,pero medicos y mas personal,6,5,27,medic mas personal
PERSONAL,pero personal los finas de semana y dias de fiesta,6,10,50,personal fin seman dias fiest
PERSONAL,"poner mas gente,",6,3,16,pon mas gent
PERSONAL,no igmorar a Loz PACIENTR,6,5,25,igmor loz pacientr
PERSONAL,la asistente social noelia,6,4,26,asistent social noeli
PERSONAL,Creo que podiamos tener un Servicio de logopedia.,6,8,49,cre podi ten servici logopedi
PERSONAL,el Encargado era muy Borde,6,5,26,encarg bord
PERSONAL,todos muy amables,6,3,17,amabl
PERSONAL,atención más personalizada,6,3,26,atencion personaliz
PERSONAL,mejor triaje de las urgencias,6,5,29,mejor triaj urgenci
PERSONAL,muy mal para mterlos en la carcel alos de genral,6,10,48,mal mterl carcel alos genral
PERSONAL,agilidad con el servicio y también información recibida,6,8,55,agil servici inform recib
PERSONAL,mal Servicio de Ambulancias,6,4,27,mal servici ambul
PERSONAL,mes explicaciones,6,2,17,mes explic
PERSONAL,tiempo de espera,6,3,16,tiemp esper
PERSONAL,despedir personal de admision,6,4,29,desped personal admision
PERSONAL,mucho cachondeo ..... pasamos el ratón en vez de atender,6,10,56,cachond       pas raton vez atend
PERSONAL,en la atención de los médicos,6,6,29,atencion medic
PERSONAL,amabilidad de las auxiliares,6,4,28,amabil auxili
PERSONAL,en todo no miran bien a la gente,6,8,32,mir bien gent
PERSONAL,La doctora se quejaba de una incidencia informática.,6,8,52,doctor quej incident informat
PERSONAL,trato y consulta,6,3,16,trat consult
PERSONAL,muy profesional,6,2,15,profesional
PERSONAL,profesionalidad,6,1,15,profesional
PERSONAL,atienden a los de recepción fatal,6,6,33,atend recepcion fatal
PERSONAL,los medicos eran un encanto,6,5,27,medic encant
PERSONAL,mayor frecuencia de atención,6,4,28,mayor frecuenci atencion
PERSONAL,claridad en la organización,6,4,27,clarid organiz
PERSONAL,"me mandaron erróneamente a Burgos de Ozma, gracias.",6,8,51,mand erron burg ozma graci
PERSONAL,respetar el idioma castellano si no Sabemos catalán,6,8,51,respet idiom castellan si sab catalan
PERSONAL,cambiar el persom nocturno ni un paracetamol Tienen,6,8,51,cambi persom nocturn paracetamol
PERSONAL,ser mas amable y mas rapidosnpor tel fatal un 00000,6,10,51,ser mas amabl mas rapidosnpor tel fatal      
PERSONAL,creo que se puede mejor en las citas del Servicio,6,10,49,cre pod mejor cit servici
PERSONAL,8r más de0risá y Poner más medicos en investigaciones,6,9,53, r de ris pon medic investig
PERSONAL,ampliar personal,6,2,16,ampli personal
PERSONAL,trato muy amable,6,3,16,trat amabl
PERSONAL,la doctora carmen se racista,6,5,28,doctor carm racist
PERSONAL,las explicaciones del medico,6,4,28,explic medic
PERSONAL,en todo poco nunca viene mal,6,6,28,nunc ven mal
PERSONAL,la doctora carmen,6,3,17,doctor carm
PERSONAL,imprescindible aumentar el número de profesionales,6,6,50,imprescind aument numer profesional
PERSONAL,la dra. Nora me ha Tratado con Mucha delicadeza :),6,10,50,dra nor trat delicadez   
PERSONAL,medicos por favor,6,3,17,medic favor
PERSONAL,ser mejor medica,6,3,16,ser mejor medic
PERSONAL,en la hora de los medicos,6,6,25,hor medic
PERSONAL,personal y tiempo,6,3,17,personal tiemp
PERSONAL,que no AGAI Daño,6,4,16,agai dan
PERSONAL,en la informacion,6,3,17,informacion
PERSONAL,pesima la atención de las administrativas de urología,6,8,53,pesim atencion administr urolog
PERSONAL,atencion personal del triaje,6,4,28,atencion personal triaj
PERSONAL,mes personal médico y sanitario,6,5,31,mes personal medic sanitari
PERSONAL,la atención administrativa es efectiva pero muy fria,6,8,52,atencion administr efect fri
PERSONAL,atencion cajeras,6,2,16,atencion cajer
PERSONAL,en todo el sevicio,6,4,18,sevici
PERSONAL,trato al cliente,6,3,16,trat client
PERSONAL,los DR son poco especificos,6,5,27,dr especif
PERSONAL,evitar cambio frecuente del médico que hemos lleva,6,8,50,evit cambi frecuent medic llev
PERSONAL,el personal de recepción podría ser más amable,6,8,46,personal recepcion pod ser amabl
PERSONAL,"cambiar Encargado gafas azules, un poco Borde",6,7,45,cambi encarg gaf azul bord
PERSONAL,en la atencion al cliente,6,5,25,atencion client
PERSONAL,atención en la sala de Exper,6,6,28,atencion sal exper
PERSONAL,se encantadora la doctora😊,6,4,26,encant doctor
PERSONAL,tener mas empatía,6,3,17,ten mas empat
PERSONAL,ha sido más amables,6,4,19,ser amabl
PERSONAL,más personal médico,6,3,19,personal medic
PERSONAL,más personal médico,6,3,19,personal medic
PERSONAL,Pongan Secretarios,6,2,18,pon secretari
PERSONAL,más personal médico,6,3,19,personal medic
PERSONAL,las explicaciones y las esperas,6,5,31,explic esper
PERSONAL,ser amables con los pacientes,6,5,29,ser amabl pacient
PERSONAL,más personal médico,6,3,19,personal medic
PERSONAL,la incompetencia de los mejes ...,6,6,33,incompetent mej    
PERSONAL,QE NO SE ME CAIEA EL empaste,6,7,28,qe caie empast
PERSONAL,más personal médico,6,3,19,personal medic
PERSONAL,más personal médico,6,3,19,personal medic
PERSONAL,más personal médico,6,3,19,personal medic
PERSONAL,Diciéndole al paciente que todo va a mejor,6,8,42,dic pacient ir mejor
PERSONAL,los guardias de seguridad no Sean tan chulos,6,8,44,guardi segur tan chul
PERSONAL,puede ser alargar el tiempo dado intervisites,6,7,45,pod ser alarg tiemp dar intervisit
PERSONAL,Poner urgencias dermatológicas,6,3,30,pon urgenci dermatolog
PERSONAL,pero plofesioman,6,2,16,plofesiom
PERSONAL,trato atencion,6,2,14,trat atencion
PERSONAL,mal Servicio de Ambulancias,6,4,27,mal servici ambul
PERSONAL,En la atención y la amabilidad de los enfermeros,6,9,48,atencion amabil enfermer
PERSONAL,en el serbei de orgencies,6,5,25,serbei orgenci
PERSONAL,hay que ser mas humano con el trato al paciente,6,10,47,ser mas human trat pacient
PERSONAL,en tener mas Trabajadores en el Establecimiento,6,7,47,ten mas trabaj establec
PERSONAL,usar lenguaje no medico en las indicaciones del medico,6,9,54,usar lenguaj medic indic medic
PERSONAL,personal cada vez hay menos y se Tienen que multiplicr,6,10,54,personal cad vez men multiplicr
PERSONAL,pero personal y más mitjans,6,5,27,personal mitjans
PERSONAL,No hay personal en recepción!,6,5,29,personal recepcion
PERSONAL,pero personal de REFUERZO,6,4,25,personal reforz
PERSONAL,todo un poco de educación,6,5,25,educ
PERSONAL,secritaria de emergencia,6,3,24,secritari emergent
PERSONAL,muy buena atencion,6,3,18,buen atencion
PERSONAL,las urgencias se c! en,6,5,22,urgenci c
PERSONAL,Deberian estar mas coordinados los distintos sevicios,6,7,53,deberi mas coordin distint sevici
PERSONAL,pero mitjans. pero personal.,6,4,28,mitjans personal
PERSONAL,"nada, pagar mejor al personal",6,5,29,nad pag mejor personal
PERSONAL,atencion muy buena,6,3,18,atencion buen
PERSONAL,aludiendo para mejor el bienestar de los chicos,6,8,47,alud mejor bienest chic
PERSONAL,"no hay pediatras suficientes, es una vergüenza",6,7,46,pediatr suficient verguenz
PERSONAL,no me gusta el personal ni los medicos que hay,6,10,46,gust personal medic
PERSONAL,estupenda atencion,6,2,18,estupend atencion
PERSONAL,en mes info y atencion clara por usuario,6,8,40,mes info atencion clar usuari
PERSONAL,excelente personal,6,2,18,excelent personal
PERSONAL,en la atención pero humana,6,5,26,atencion human
PERSONAL,Mejora srvicio urgencias,6,3,24,mejor srvici urgenci
PERSONAL,muy buena atencion,6,3,18,buen atencion
PERSONAL,mas personal  para la atenciom de los chicos por favor,6,10,54,mas personal atenciom chic favor
PERSONAL,"apartado extracciones: en caso de dificultad en la extracción de sangre (instalaciones Córcega) la psicología del personal es mejorable. Las 2 últimas extracciones con problemas (soy paciente desde hace 20 años) q si las venas, q si está el brazo perjudicado, etc..etc ... y pasar por diferente cubículos hasta q hay éxito. Reclamo mejor Educación Psicología / trato con el usuario, cuando hay problemas en elmmoment de la extracción. Ya llegamos un poco al expectativa y después nos encontramos con todo de quejas desafortunadas por parte del personal q debería tener la experiencia y el cuidado de tratar a gente ... cuando se les presenta un problema .... y No hacer lo evidente ante mismo. at en extracción de sangre",6,120,720,apart extraccion cas dificult extraccion sangr corceg psicolog personal mejor   ultim extraccion problem pacient hac    ano q si ven q si braz perjudic etceter     pas diferent cubicul q exit reclam mejor educ psicolog trat usuari problem elmmoment extraccion lleg expect despues encontr quej desafortun part personal q deb ten experient cuid trat gent     present problem      hac evident mism at extraccion sangr
PERSONAL,"pensar, podrian pensar a quien se lo están exploicando",6,9,54,pens podri pens exploic
PRECIOS,mal,7,1,3,mal
PRECIOS,más barato,7,2,10,barat
PRECIOS,precio,7,1,6,preci
PRECIOS,precio,7,1,6,preci
PRECIOS,demasiado caro,7,2,14,demasi car
PRECIOS,mal,7,1,3,mal
PRECIOS,precio,7,1,6,preci
PRECIOS,mal,7,1,3,mal
PRECIOS,"en que entran las bebidas en el menú, las personas que estamos aquí no estamos miedo lujo, sino miedo Necesidad",7,20,111,entrar beb menu person aqu mied luj sin mied neces
PRECIOS,precio,7,1,6,preci
PRECIOS,en todo se puede mejor,7,5,22,pod mejor
PRECIOS,el precio,7,2,9,preci
PRECIOS,precio,7,1,6,preci
PRECIOS,precios,7,1,7,preci
PRECIOS,precios,7,1,7,preci
PRECIOS,precios,7,1,7,preci
PRECIOS,precios,7,1,7,preci
PRECIOS,"los precios son astronómicos por no tener un producto de Calidad. ademas de astronómico, NO ESTÁN BUENOS. SE INTORELABLE que cobran por CALENTAR un bocata QUE FRIO, SE INCOMIBLE. TODO MASA CAR",7,32,192,preci astronom ten product calid adem astronom buen intorel cobr calent bocat fri incom mas car
PRECIOS,siempre se puede mejor algo,7,5,27,siempr pod mejor
PRECIOS,se muy caro para ser un hospital,7,7,32,car ser hospital
PRECIOS,no es normal que estemos en un hospital y el precio tan elevación del menú y no entre ni siquiera agua inaceptable no estamos miedo gusto,7,26,137,normal hospital preci tan elev menu siqu agu inacept mied gust
PRECIOS,precios,7,1,7,preci
PRECIOS,precio,7,1,6,preci
PRECIOS,precio,7,1,6,preci
PRECIOS,podeis mejor en muchss cosa.Solo que fueras mas empáticos con Los enfermos y acompañante veguenZa siento yo tener un hospital tan nuevo y Antigua en Otros sentido,7,27,162,podeis mejor muchss cosa sol mas empat enferm acompan veguenz sent ten hospital tan nuev antigu
PRECIOS,precioso,7,1,8,precios
PRECIOS,precioso,7,1,8,precios
PRECIOS,el precio,7,2,9,preci
PRECIOS,am todo,7,2,7,am
PRECIOS,variedad en comida bajar precios,7,5,32,varied com baj preci
PRECIOS,Los clientes pagen menos,7,4,24,client pag men
PRECIOS,Variedad de productos y precioso,7,5,32,varied product precios
PRECIOS,precios,7,1,7,preci
PRECIOS,precios,7,1,7,preci
PRECIOS,estais jugando cn Nuestro dinero,7,5,32,estais jug cn diner
PRECIOS,un poco el precio mas barato,7,6,28,preci mas barat
PRECIOS,todo simempre se puede mejor Porque somos personas y no somos perfectas pero se tendrian de mejor Muchas cosas,7,19,110,simempr pod mejor person perfect tendri mejor cos
PRECIOS,en la variedad y el precio,7,6,26,varied preci
PRECIOS,precio,7,1,6,preci
PRECIOS,bajando un opoco! hueso precioso,7,5,32,baj opoc hues precios
PRECIOS,precio menú incluir bebida,7,4,26,preci menu inclu beb
PRECIOS,precio,7,1,6,preci
PRECIOS,precio,7,1,6,preci
PRECIOS,precio,7,1,6,preci
PRECIOS,precio,7,1,6,preci
PRECIOS,los precios,7,2,11,preci
PRECIOS,"púas creo que el menú tendria que ser mas barato sobre Tood para los tutores del enfermo y que se entrara el cafe y la bebida, si estamos aquí no se puede gusto si no Necesidad TBN veo abusivo los precioso de los bocadillos y bebida. gracias",7,47,241,pua cre menu tendri ser mas barat tood tutor enferm entrar caf beb si aqu pod gust si neces tbn ver abus precios bocadill beb graci
PRECIOS,los precios,7,2,11,preci
PRECIOS,este hospital es una mierda,7,5,27,hospital mierd
PRECIOS,los precios,7,2,11,preci
PRECIOS,"los precios (un cafe 1,30) ufff",7,6,31,preci caf      ufff
PRECIOS,el precio,7,2,9,preci
PRECIOS,€€€€€€€€,7,1,8, 
PRECIOS,no lo se,7,3,8,
PRECIOS,teneis que mejor todo,7,4,21,teneis mejor
PRECIOS,precio alto del parking,7,4,23,preci alto parking
PRECIOS,los precios m,7,3,13,preci metr
PRECIOS,todo muy caro,7,3,13,car
PRECIOS,precioso pero bajos,7,3,19,precios baj
PRECIOS,precios más económicos,7,3,22,preci econom
PRECIOS,precios más económicos,7,3,22,preci econom
PRECIOS,precioso para familiares y pacientes ingresados,7,6,47,precios famili pacient ingres
PRECIOS,qué vergüenza,7,2,13,verguenz
PRECIOS,el suplemento miedo Calientes un bocadillo se ridiculo,7,8,54,suplement mied calient bocadill ridicul
PRECIOS,precio mas económico,7,3,20,preci mas econom
PRECIOS,precioso .....,7,2,14,precios      
PRECIOS, muy mal todo,7,3,13,mal
PRECIOS,No es un hospital que me inspire confianza. Hemos tenído algunas malas experiencias aqyui,7,14,89,hospital inspir confianz tenid mal experient aqyui
PRECIOS,precio pero bajos es un hospital no un hotel,7,9,44,preci baj hospital hotel
PRECIOS,precios. menu mas caro sin bebida y no hay sevicio de cenar.,7,12,60,preci menu mas car beb sevici cen
PRECIOS,soy ciudadano español y pago mis impuestos,7,7,42,ciudadan espanol pag impuest
PRECIOS,"comida cafetería, café ....... relación calidad precio no correcto",7,9,66,com cafet caf         relacion calid preci correct
PRECIOS,caro caro y muy caro y en la puntualidad,7,9,40,car car car puntual
PRECIOS,mas variedad de platos y de guarniciones precio mas asequible menú que entre la bebida,7,15,86,mas varied plat guarnicion preci mas asequ menu beb
PRECIOS,Demasiado caro,7,2,14,demasi car
PRECIOS,el precio en el ticket y cobrar a la taula.Gracies,7,10,50,preci ticket cobr taula graci
PRECIOS,ruuelacio quaflitat precio y mas teniendo en cuenta qyuyei es un hospital,7,12,73,ruuelaci quaflitat preci mas cont qyuyei hospital
PRECIOS,bajar los precioso 😇,7,4,20,baj precios  
PRECIOS,bajar precios,7,2,13,baj preci
PRECIOS,en el precio,7,3,12,preci
PRECIOS,precioso y comunicación entre Unos Y OTROS,7,7,42,precios comun
PRECIOS,"en el precio y bastante, el demás todo perfecto",7,9,47,preci bastant demas perfect
PRECIOS,precios y espacios,7,3,18,preci espaci
PRECIOS,Variedad producto / precio un poco alto,7,7,39,varied product preci alto
PRECIOS,los precios son caros,7,4,21,preci car
PRECIOS,precios mes bararu,7,3,18,preci mes bararu
PRECIOS,puntualidad y Demasiado caro caro y muy caro,7,8,44,puntual demasi car car car
PRECIOS,precio diseño y distribución del espacio,7,6,40,preci disen distribu espaci
PRECIOS,muy caro todo,7,3,13,car
PRECIOS,Mas barato,7,2,10,mas barat
PRECIOS,bajar precios,7,2,13,baj preci
PRECIOS,"La Mejor siempre depende de las circunstancias por lo tanto, siempre se h de mejor. Gracias.",7,16,92,mejor siempr depend circunst siempr hor mejor graci
PRECIOS,precioso pero economicos,7,3,24,precios econom
PRECIOS,"al bajar los precios de la comida, que no me sobran dinero",7,12,58,baj preci com sobr diner
PRECIOS,precios demasiado altos,7,3,23,preci demasi alto
PRECIOS,"la cafetería, se cara y de comercio la Cantidad deja que desear un poco",7,14,71,cafet car comerci cantid dej des
PRECIOS,comida y precios de cafetería,7,5,29,com preci cafet
